철도운영기관,선명,역명,상하행구분,출입구번호,상세위치,시작층,종료층
서울교통공사,5호선,천호(풍납토성),상행,2,(B1)ES-4(2출입구),지하1층,지상1층
서울교통공사,5호선,천호(풍납토성),하행,2,(F1)ES-3(2출입구),지상1층,지하1층
서울교통공사,5호선,천호(풍납토성),상행,,(B2)ES-2(내부),지하2층,지하1층
서울교통공사,5호선,천호(풍납토성),하행,,(B1)ES-1(내부),지하1층,지하2층
서울교통공사,5호선,천호(풍납토성),하행,6,(F1),지상1층,지하1층
서울교통공사,5호선,천호(풍납토성),상행,7,(B1)ES-6(7출입구),지하1층,지상1층
서울교통공사,5호선,천호(풍납토성),하행,8,(F1)ES-7(8출입구),지상1층,지하1층
서울교통공사,5호선,천호(풍납토성),상행,8,(B1)ES-8(8출입구),지하1층,지상1층
서울교통공사,5호선,천호(풍납토성),하행,9,(F1)ES-9(9출입구),지상1층,지하1층
서울교통공사,5호선,천호(풍납토성),상행,9,(B1)ES-10(9출입구),지하1층,지상1층
서울교통공사,5호선,천호(풍납토성),하행,10,(F1)ES-14(10출),지상1층,지하1층
서울교통공사,5호선,천호(풍납토성),상행,10,(B1)ES-13(10출),지하1층,지상1층
서울교통공사,5호선,천호(풍납토성),하행,5,(F1)5번출입구-,지상1층,지하1층
서울교통공사,5호선,천호(풍납토성),상행,5,(B1)5번출입구-,지하1층,지상1층
서울교통공사,5호선,충정로(경기대입구),하행,7,(F1),지상1층,지하1층
서울교통공사,5호선,충정로(경기대입구),상행,7,(B1),지하1층,지상1층
서울교통공사,5호선,충정로(경기대입구),하행,,(B2),지하2층,지하4층
서울교통공사,5호선,충정로(경기대입구),하행,,(B2),지하2층,지하4층
서울교통공사,5호선,충정로(경기대입구),상행,,(B4),지하4층,지하2층
서울교통공사,5호선,충정로(경기대입구),상행,,(B4),지하4층,지하2층
서울교통공사,5호선,하남검단산역,상행,,(B3)B3승강장,지하3층,지하2층
서울교통공사,5호선,하남검단산역,하행,3,(F1)3번출입구-2,지상1층,지하2층
서울교통공사,5호선,하남검단산역,상행,,(B3)B3승강장,지하3층,지하2층
서울교통공사,5호선,하남검단산역,하행,,(B2)B2대합실,지하2층,지하3층
서울교통공사,5호선,하남검단산역,상행,,(B3)B3승강장,지하3층,지하2층
서울교통공사,5호선,하남검단산역,하행,,(B2)B2대합실,지하2층,지하3층
서울교통공사,5호선,하남검단산역,상행,,(B3)B3승강장,지하3층,지하2층
서울교통공사,5호선,하남검단산역,하행,,(B2)B2대합실,지하2층,지하3층
서울교통공사,5호선,하남검단산역,상행,,(B2)B2대합실,지하2층,지하1층
서울교통공사,5호선,하남검단산역,하행,,(B1)B1대합실,지하1층,지하2층
서울교통공사,5호선,하남검단산역,상행,,(B2)B2대합실,지하2층,지하1층
서울교통공사,5호선,하남검단산역,하행,,(B1)B1대합실,지하1층,지하2층
서울교통공사,5호선,하남검단산역,상행,1,(B2)B2대합실,지하2층,지상1층
서울교통공사,5호선,하남검단산역,하행,1,(F1)1번출입구-2,지상1층,지하2층
서울교통공사,5호선,하남검단산역,상행,4,(B2)B2대합실,지하2층,지상1층
서울교통공사,5호선,하남검단산역,하행,4,(F1)4번출입구-2,지상1층,지하2층
서울교통공사,5호선,하남검단산역,상행,2,(B2)B2대합실,지하2층,지상1층
서울교통공사,5호선,하남검단산역,하행,2,(F1)2번출입구-2,지상1층,지하2층
서울교통공사,5호선,하남검단산역,상행,3,(B2)B2대합실,지하2층,지상1층
서울교통공사,5호선,하남검단산역,하행,,(B2)B2대합실,지하2층,지하3층
서울교통공사,5호선,하남시청(덕풍?신장),하행,3,(F1)3번출입구,지상1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,4,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,4,(F1)4번출입구,지상1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,5,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,5,(F1)5번출입구,지상1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,,(B1)B1~BM,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,,(BM)BM,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,,(B1)B1~BM,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,,(BM)BM,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,,(B2)B2승강장,지하2층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,,(B1)B1대합실,지하1층,지하2층
서울교통공사,5호선,하남시청(덕풍?신장),상행,,(B2)B2승강장,지하2층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,,(B1)B1대합실,지하1층,지하2층
서울교통공사,5호선,하남시청(덕풍?신장),상행,,(B2)B2승강장,지하2층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,,(B1)B1대합실,지하1층,지하2층
서울교통공사,5호선,하남시청(덕풍?신장),상행,,(B2)B2승강장,지하2층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,,(B1)B1대합실,지하1층,지하2층
서울교통공사,5호선,하남시청(덕풍?신장),상행,2,(BM)2번 출입구방면,지하1층,지상1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,2,(F1)2번출입구,지상1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,1,(BM)1번 출입구방면,지하1층,지상1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,1,(B1)1번출입구,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,1,(BM)1/2번 출입구방면,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,1,(BM)BM,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,6,(BM)6번 출입구방면,지하1층,지상1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,6,(F1)6번출입구,지상1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,6,(B1)B1대합실,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),하행,6,(BM)6번 출입구방면,지하1층,지하1층
서울교통공사,5호선,하남시청(덕풍?신장),상행,3,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,,(B1)B2승강장,지하1층,지하2층
서울교통공사,5호선,하남풍산,상행,8,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,7,(F1)7번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,7,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,6,(F1)6번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,6,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,5,(F1)5번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,5,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,4,(F1)4번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,4,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,3,(F1)3번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,3,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,상행,,(B2)B1대합실,지하2층,지하1층
서울교통공사,5호선,하남풍산,하행,,(B1)B2승강장,지하1층,지하2층
서울교통공사,5호선,하남풍산,상행,,(B2)B1대합실,지하2층,지하1층
서울교통공사,5호선,하남풍산,하행,,(B1)B2승강장,지하1층,지하2층
서울교통공사,5호선,하남풍산,상행,,(B2)B1대합실,지하2층,지하1층
서울교통공사,5호선,하남풍산,하행,8,(F1)8번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,,(B2)B1대합실,지하2층,지하1층
서울교통공사,5호선,하남풍산,하행,,(B1)B2승강장,지하1층,지하2층
서울교통공사,5호선,하남풍산,상행,1,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,1,(F1)1번출입구 ,지상1층,지하1층
서울교통공사,5호선,하남풍산,상행,2,(B1)B1대합실,지하1층,지상1층
서울교통공사,5호선,하남풍산,하행,2,(F1)2번출입구 ,지상1층,지하1층
서울교통공사,5호선,행당,상행,4,(B1),지하1층,지상1층
서울교통공사,5호선,행당,하행,,(B1),지하1층,지하3층
서울교통공사,5호선,행당,상행,1,(B1),지하1층,지상1층
서울교통공사,5호선,행당,하행,1,(F1)1번출입구-2,지상1층,지하1층
서울교통공사,5호선,행당,하행,4,(F1)4번출입구-2,지상1층,지하1층
서울교통공사,5호선,행당,상행,,(B3),지하3층,지하1층
서울교통공사,5호선,행당,하행,,(B3),지하3층,지하4층
서울교통공사,5호선,행당,상행,,(B4),지하4층,지하3층
서울교통공사,5호선,화곡,상행,1,(B1)B1대합실,지하1층,지하1층
서울교통공사,5호선,화곡,하행,1,(BM)1/2번 출입구방면,지하1층,지하1층
서울교통공사,5호선,화곡,상행,3,(BM)3번 출입구방면,지하1층,지상1층
서울교통공사,5호선,화곡,하행,3,(F1)3번출입구,지상1층,지하1층
